fold_id,feature,repeat_id,baseline_mean_validation_return,permuted_mean_validation_return,importance_drop
1,tsmom_12,1,-0.022252660244703293,-0.06832209974527359,0.0460694395005703
1,tsmom_12,2,-0.022252660244703293,-0.055289480835199356,0.03303682059049606
1,tsmom_sign_12,0,-0.022252660244703293,-0.02591385878622532,0.003661198541522026
1,tsmom_sign_12,1,-0.022252660244703293,-0.0017992416396737099,-0.020453418605029583
1,tsmom_sign_12,2,-0.022252660244703293,-0.013823909685015678,-0.008428750559687614
1,reversal_1m,0,-0.022252660244703293,-0.027638832107186317,0.005386171862483025
1,reversal_1m,1,-0.022252660244703293,-0.015270436182618141,-0.006982224062085152
1,reversal_1m,2,-0.022252660244703293,-0.02142668515443802,-0.000825975090265274
1,ma_gap_12m,0,-0.022252660244703293,0.0009687032434158027,-0.023221363488119096
1,ma_gap_12m,1,-0.022252660244703293,-0.008890606462955475,-0.013362053781747818
1,ma_gap_12m,2,-0.022252660244703293,-0.015924982726573944,-0.006327677518129349
1,ma_crossover_6_12,0,-0.022252660244703293,-0.02098359540104866,-0.0012690648436546326
1,ma_crossover_6_12,1,-0.022252660244703293,-0.02208850160241127,-0.0001641586422920227
1,ma_crossover_6_12,2,-0.022252660244703293,-0.01882767863571644,-0.0034249816089868546
1,vol_3m,0,-0.022252660244703293,-0.03312203288078308,0.010869372636079788
1,vol_3m,1,-0.022252660244703293,-0.03419879823923111,0.011946137994527817
1,vol_3m,2,-0.022252660244703293,-0.026695260778069496,0.004442600533366203
1,vol_12m,0,-0.022252660244703293,-0.023978617042303085,0.0017259567975997925
1,vol_12m,1,-0.022252660244703293,-0.022820226848125458,0.0005675666034221649
1,vol_12m,2,-0.022252660244703293,-0.021541666239500046,-0.0007109940052032471
1,vol_regime_3_12,0,-0.022252660244703293,0.001652965322136879,-0.023905625566840172
1,vol_regime_3_12,1,-0.022252660244703293,-0.0019638650119304657,-0.020288795232772827
1,vol_regime_3_12,2,-0.022252660244703293,-0.009506197646260262,-0.012746462598443031
1,log_volume,0,-0.022252660244703293,-0.022433359175920486,0.0001806989312171936
1,log_volume,1,-0.022252660244703293,-0.03331046923995018,0.011057808995246887
1,log_volume,2,-0.022252660244703293,-0.03398413211107254,0.011731471866369247
1,abnormal_log_volume,0,-0.022252660244703293,-0.06061640381813049,0.0383637435734272
1,abnormal_log_volume,1,-0.022252660244703293,-0.07983209192752838,0.05757943168282509
1,abnormal_log_volume,2,-0.022252660244703293,-0.06642723083496094,0.044174570590257645
1,macro_vix,0,-0.022252660244703293,-0.022252660244703293,0.0
